iStep,tEnd,dtStar,dt,Nu,Nc,Nd,Eff
100,          6.412,0.126426,0.126139,0.768951,0.921417,0.240036,79.5667
200,         16.082,0.111252,0.110462,0.614334,0.810822,0.269455,90.6099
300,         27.660,0.123726,0.123153,0.51416,0.901733,0.232452,93.8959
400,         40.000,0.12385,0.123457,0.736923,0.902649,0.250778,95.6816
500,         52.345,0.123973,0.123475,0.848267,0.903549,0.231003,96.6156
600,         63.569,0.111689,0.111524,0.782562,0.814011,0.201752,96.9411
700,         74.694,0.1101,0.109331,0.815155,0.802429,0.200333,97.3644
800,         85.703,0.110391,0.110186,0.643768,0.81604,0.195862,97.6261
900,         96.503,0.107754,0.107292,0.637573,0.816437,0.180832,97.7887
1000,        107.266,0.107571,0.107012,0.592789,0.817368,0.193268,97.9832
1100,        117.818,0.105867,0.103886,0.565475,0.818008,0.184723,98.0879
1200,        128.363,0.105612,0.105546,0.566864,0.818985,0.191055,98.1985
1300,        138.797,0.104635,0.10373,0.564331,0.819626,0.157608,98.302
1400,        149.170,0.104148,0.10373,0.569138,0.820648,0.164948,98.3602
1500,        159.500,0.103451,0.103013,0.57431,0.82132,0.170151,98.4505
1600,        169.828,0.103455,0.102744,0.531403,0.822281,0.168106,98.5271
1700,        180.000,0.102931,0.0984625,0.504425,0.822983,0.174667,98.5411
1800,        190.303,0.103249,0.103125,0.510498,0.823898,0.242935,98.6087
1900,        200.567,0.103104,0.102532,0.505417,0.824615,0.228836,98.6617
2000,        210.828,0.103553,0.103448,0.50383,0.825546,0.174622,98.6807
2100,        221.113,0.1032,0.102647,0.507141,0.826202,0.176575,98.7304
2200,        231.434,0.103335,0.103208,0.499985,0.827225,0.175186,98.7725
2300,        241.645,0.10313,0.103111,0.495117,0.827866,0.164886,98.7884
2400,        251.956,0.103378,0.103111,0.503174,0.828842,0.173798,98.8249
2500,        262.216,0.103211,0.102423,0.493195,0.829498,0.165787,98.8545
2600,        272.483,0.103467,0.103448,0.492126,0.830521,0.165726,98.8662
2700,        282.773,0.103518,0.103155,0.495285,0.831177,0.172089,98.8979
2800,        293.089,0.103578,0.103155,0.494263,0.83223,0.165085,98.9147
2900,        303.414,0.103862,0.10385,0.493195,0.83287,0.16951,98.9451
3000,        313.787,0.10365,0.103267,0.48912,0.833862,0.171997,98.9731
3100,        324.114,0.103922,0.103267,0.489807,0.834549,0.170624,98.9962
3200,        334.458,0.103702,0.103407,0.484207,0.835526,0.136353,99.0117
