iStep,tEnd,dtStar,dt,Nu,Nc,Nd,Eff
100,          7.960,0.170499,0.169539,0.2668,1,0.116974,61.1494
200,         24.914,0.170499,0.169539,0.305557,1,0.0799713,87.2041
300,         41.932,0.170499,0.170455,0.229828,1,0.0784302,92.3216
400,         58.977,0.170499,0.170455,0.215363,1,0.0597076,94.5333
500,         76.023,0.170499,0.170455,0.16423,1,0.053894,95.7532
600,         93.068,0.170499,0.170455,0.0822601,1,0.0431976,96.5262
700,        110.114,0.170499,0.170455,0.0655365,1,0.0368195,97.0599
800,        127.159,0.170499,0.170455,0.0508575,1,0.025116,97.4506
900,        144.205,0.170499,0.170455,0.0343323,1,0.0153809,97.7489
1000,        161.250,0.170499,0.170455,0.0612335,1,0.0338593,97.9841
1100,        178.295,0.170499,0.170455,0.0449829,1,0.0299988,98.1743
1200,        195.341,0.170499,0.170455,0.0710144,1,0.0352325,98.3314
1300,        212.386,0.170499,0.170455,0.0860901,1,0.0279694,98.4632
1400,        229.432,0.170499,0.170455,0.0719604,1,0.0325165,98.5754
1500,        246.477,0.170499,0.170455,0.0847321,1,0.0401306,98.6722
1600,        263.523,0.170499,0.170455,0.0533142,1,0.0295868,98.7564
1700,        280.568,0.170499,0.170455,0.0359192,1,0.0126801,98.8304
1800,        297.614,0.170499,0.170455,0.0447693,1,0.0246735,98.8959
1900,        314.659,0.170499,0.170455,0.0513611,1,0.0307465,98.9543
2000,        331.705,0.170499,0.170455,0.0707855,1,0.0405731,99.0067
2100,        348.750,0.170499,0.170455,0.0604248,1,0.027298,99.0539
2200,        365.795,0.170499,0.170455,0.0739441,1,0.0383148,99.0968
2300,        382.841,0.170499,0.170455,0.0619812,1,0.0344696,99.1359
2400,        399.886,0.170499,0.170455,0.10051,1,0.0500183,99.1716
2500,        416.932,0.170499,0.170455,0.145859,1,0.0651855,99.2044
2600,        433.977,0.170499,0.170455,0.176834,1,0.0821381,99.2346
2700,        451.023,0.170499,0.170455,0.211151,1,0.0863342,99.2626
2800,        468.068,0.170499,0.170455,0.240723,1,0.0791473,99.2885
2900,        485.114,0.170499,0.170455,0.26416,1,0.116821,99.3126
3000,        502.159,0.170499,0.170455,0.281448,1,0.0920258,99.335
3100,        519.205,0.170499,0.170455,0.295914,1,0.123245,99.356
3200,        536.250,0.170499,0.170455,0.307129,1,0.133224,99.3757
3300,        553.295,0.170499,0.170455,0.318954,1,0.139023,99.3941
3400,        570.341,0.170499,0.170455,0.325455,1,0.146805,99.4114
3500,        587.386,0.170499,0.170455,0.330933,1,0.151093,99.4278
3600,        604.432,0.170499,0.170455,0.420868,1,0.190323,99.4432
3700,        621.477,0.170499,0.170455,0.507568,1,0.210434,99.4577
3800,        638.523,0.170499,0.170455,0.549942,1,0.223343,99.4715
3900,        655.568,0.170499,0.170455,0.576141,1,0.233215,99.4846
4000,        672.614,0.170499,0.170455,0.590576,1,0.240372,99.497
4100,        689.659,0.170499,0.170455,0.604568,1,0.246811,99.5088
4200,        706.705,0.170499,0.170455,0.610977,1,0.249298,99.52
4300,        723.750,0.170499,0.170455,0.616547,1,0.251526,99.5307
4400,        740.795,0.170499,0.170455,0.620972,1,0.253067,99.5409
4500,        757.841,0.170499,0.170455,0.624359,1,0.258835,99.5506
4600,        774.886,0.170499,0.170455,0.627792,1,0.260147,99.5599
4700,        791.932,0.170499,0.170455,0.630264,1,0.257507,99.5688
