iStep,tEnd,dtStar,dt,Nu,Nc,Nd,Eff
100,          7.067,0.141349,0.140693,0.752258,1,0.258484,80.0328
200,         15.921,0.0998495,0.099849,0.542862,0.706406,0.240875,89.5708
300,         26.711,0.114719,0.113417,0.448486,0.8116,0.187149,93.1397
400,         38.130,0.114834,0.114504,0.527863,0.812408,0.232681,95.0407
500,         49.447,0.114949,0.114707,0.771057,0.813232,0.237213,96.1061
600,         60.805,0.115064,0.114943,0.790634,0.814041,0.195419,96.6145
700,         72.299,0.11518,0.114943,0.736771,0.814865,0.214417,97.1277
800,         83.793,0.115294,0.114943,0.707245,0.815674,0.209381,97.4865
900,         95.279,0.114459,0.114447,0.647354,0.816635,0.16362,97.7531
1000,        106.578,0.112194,0.111847,0.597595,0.817261,0.19133,97.962
1100,        117.686,0.111031,0.110202,0.57901,0.818237,0.157074,98.0945
1200,        128.716,0.110381,0.11028,0.554321,0.818954,0.187378,98.2393
1300,        139.691,0.109624,0.108516,0.555145,0.819916,0.169769,98.3542
1400,        150.543,0.108926,0.108696,0.562698,0.820587,0.171539,98.4421
1500,        161.390,0.108237,0.108199,0.567078,0.821518,0.170227,98.5341
1600,        172.148,0.107926,0.107567,0.575272,0.822205,0.176163,98.6103
1700,        182.900,0.107452,0.107113,0.576721,0.823135,0.15657,98.6757
1800,        193.561,0.106453,0.106059,0.566132,0.823883,0.155746,98.7349
1900,        204.167,0.106113,0.106059,0.545166,0.824692,0.178116,98.7894
2000,        214.770,0.106409,0.106007,0.505783,0.82547,0.160233,98.841
2100,        225.396,0.106354,0.105825,0.495865,0.826385,0.177429,98.885
2200,        235.979,0.106399,0.105825,0.483414,0.827118,0.188873,98.9153
2300,        246.586,0.106233,0.105947,0.48201,0.828064,0.208603,98.9465
2400,        257.180,0.106239,0.105947,0.483032,0.828766,0.162827,98.9831
2500,        267.775,0.106296,0.105947,0.477112,0.829697,0.182556,99.0062
2600,        278.375,0.106428,0.106007,0.476913,0.830399,0.199234,99.035
2700,        289.021,0.106549,0.105563,0.473953,0.83136,0.164993,99.0639
2800,        299.578,0.106626,0.105563,0.476044,0.832077,0.163498,99.0665
2900,        310.234,0.10666,0.106268,0.5186,0.833023,0.160858,99.0911
3000,        320.861,0.106619,0.106268,0.511795,0.833755,0.153839,99.1128
3100,        331.495,0.106764,0.106762,0.515762,0.834702,0.158539,99.1262
3200,        342.131,0.106812,0.106363,0.487473,0.835419,0.156311,99.1441
3300,        352.767,0.107004,0.106363,0.472427,0.836365,0.16362,99.1499
3400,        363.416,0.107041,0.106762,0.472427,0.837082,0.16449,99.1632
3500,        374.121,0.107168,0.106568,0.464737,0.838043,0.165344,99.1815
3600,        384.778,0.107159,0.106568,0.459671,0.838776,0.156906,99.1915
3700,        395.464,0.107325,0.107143,0.449844,0.839676,0.154266,99.2032
3800,        406.179,0.107392,0.107143,0.457306,0.840439,0.158096,99.2217
3900,        416.893,0.107456,0.107143,0.453506,0.841324,0.163788,99.2368
4000,        427.607,0.107477,0.107143,0.452164,0.842224,0.163666,99.2482
4100,        438.321,0.10742,0.107143,0.4478,0.843018,0.164307,99.2616
4200,        449.036,0.107432,0.107143,0.476089,0.843903,0.158051,99.2723
4300,        459.750,0.10722,0.107143,0.49202,0.844727,0.155151,99.2866
4400,        470.464,0.107472,0.107143,0.500885,0.845566,0.158752,99.299
4500,        481.179,0.1075,0.107143,0.504089,0.84642,0.165588,99.3077
4600,        491.893,0.107667,0.107143,0.510117,0.847244,0.164978,99.3148
4700,        502.607,0.107533,0.107143,0.517609,0.848129,0.164825,99.32
4800,        513.333,0.107635,0.107527,0.524414,0.848938,0.158554,99.3288
4900,        524.078,0.107511,0.106859,0.526199,0.849823,0.156433,99.3397
5000,        534.764,0.107675,0.106859,0.529373,0.850632,0.15918,99.3407
5100,        545.484,0.107753,0.107527,0.529617,0.851532,0.165695,99.3434
5200,        556.237,0.107834,0.107527,0.53154,0.852341,0.164078,99.3526
5300,        566.989,0.107856,0.107527,0.532608,0.853256,0.163376,99.3583
5400,        577.742,0.107842,0.107527,0.533508,0.854034,0.158936,99.3665
5500,        588.495,0.108002,0.107527,0.536652,0.85495,0.158371,99.3703
