iStep,tEnd,dtStar,dt,Nu,Nc,Nd,Eff
100,          6.883,0.102231,0.101836,0.595215,0.793457,0.278336,68.6282
200,         12.979,0.0519957,0.051894,0.37529,0.403976,0.131973,80.0832
300,         17.870,0.0464391,0.0462967,0.424622,0.387756,0.16124,84.6217
400,         22.524,0.0452507,0.0450376,0.437302,0.363159,0.152115,86.8338
500,         26.904,0.0444528,0.0442329,0.480133,0.379257,0.122787,88.7935
600,         30.731,0.029369,0.0293572,0.325958,0.24794,0.149048,89.5137
700,         34.487,0.0426253,0.0425921,0.477585,0.358124,0.110016,90.1495
800,         39.196,0.0461436,0.046129,0.414398,0.386154,0.12204,90.9426
900,         43.189,0.0396205,0.0395552,0.372208,0.330322,0.145859,91.1718
1000,         47.174,0.0439272,0.0439245,0.440353,0.369308,0.145615,91.4628
1100,         51.392,0.043546,0.043477,0.408768,0.369995,0.134079,91.8817
1200,         55.587,0.0471756,0.0469457,0.396271,0.407806,0.164246,92.1484
1300,         60.176,0.0427546,0.0427282,0.360092,0.372284,0.115005,92.2278
1400,         64.816,0.0510554,0.0509794,0.339432,0.441513,0.140854,92.4151
1500,         69.538,0.0329574,0.0329493,0.279526,0.286285,0.0894318,92.6934
1600,         73.202,0.0291002,0.0290615,0.2621,0.25502,0.0786438,92.7006
1700,         76.755,0.0429424,0.0428648,0.367126,0.379486,0.115829,92.6668
1800,         80.696,0.0442744,0.044094,0.380524,0.385376,0.0943298,92.7688
1900,         85.209,0.0406617,0.0406048,0.304321,0.343994,0.128418,93.133
2000,         89.464,0.041373,0.0412171,0.298599,0.359665,0.125076,93.3235
2100,         93.602,0.0435097,0.0434895,0.356552,0.395401,0.0842285,93.5032
2200,         97.845,0.0431218,0.0431025,0.315567,0.385941,0.129013,93.735
2300,        102.082,0.0390804,0.0390361,0.289368,0.348282,0.12825,93.9385
2400,        105.925,0.0383349,0.0382484,0.273041,0.339722,0.0991974,94.0082
2500,        110.071,0.0436087,0.0435482,0.285278,0.382004,0.128891,94.1495
2600,        114.244,0.0458208,0.0456841,0.344574,0.397217,0.118042,94.2814
2700,        118.743,0.0439429,0.043355,0.290955,0.39769,0.0925903,94.4667
2800,        123.062,0.0400436,0.0400267,0.288574,0.357437,0.119431,94.6441
2900,        127.458,0.044495,0.0444613,0.322739,0.398468,0.0907288,94.8164
