iStep,tEnd,dtStar,dt,Nu,Nc,Nd,Eff
100,          6.689,0.0936847,0.0936174,0.527496,0.621216,0.251129,64.8523
200,         15.954,0.110062,0.109731,0.586533,0.729813,0.235931,83.0184
300,         24.413,0.0823426,0.0821617,0.518188,0.588837,0.187531,87.3181
400,         32.069,0.0680208,0.0679594,0.425018,0.50882,0.178406,89.6256
500,         39.310,0.0613059,0.061214,0.35318,0.438766,0.167053,91.396
600,         46.320,0.0795248,0.0790775,0.510468,0.573395,0.18512,92.1903
700,         54.048,0.0677311,0.0676349,0.43219,0.476715,0.17836,93.1801
800,         61.063,0.0746072,0.0745787,0.507828,0.55307,0.170441,93.5096
900,         68.206,0.0621816,0.0620899,0.389786,0.472733,0.178711,94.194
1000,         74.365,0.0630473,0.0630432,0.388474,0.468567,0.179352,94.659
1100,         80.988,0.0635146,0.0634634,0.404373,0.468185,0.17868,95.0728
1200,         88.526,0.079198,0.077593,0.519669,0.582748,0.178299,95.4192
1300,         96.341,0.0809975,0.0807481,0.538528,0.597992,0.170044,95.6925
1400,        104.185,0.0759035,0.0756701,0.434799,0.598526,0.154846,96
1500,        111.751,0.0768229,0.0763838,0.440918,0.598755,0.139587,96.2487
1600,        119.459,0.0783404,0.0772232,0.47142,0.599258,0.154221,96.4485
1700,        127.337,0.0792111,0.0789651,0.477158,0.600098,0.173981,96.6508
1800,        135.248,0.0790999,0.0788861,0.47081,0.600845,0.115662,96.8343
1900,        142.877,0.075168,0.0749758,0.432404,0.601181,0.146927,96.9877
2000,        150.386,0.0773937,0.0773206,0.460251,0.601715,0.127274,97.0573
2100,        158.187,0.0787939,0.078746,0.4702,0.602478,0.137085,97.1942
2200,        166.062,0.0790773,0.078746,0.449036,0.603104,0.155289,97.3182
2300,        173.917,0.0775853,0.0769981,0.45079,0.604279,0.161423,97.421
2400,        181.443,0.0761803,0.0761514,0.450516,0.603973,0.12355,97.4821
2500,        189.167,0.0781708,0.0780268,0.456223,0.604813,0.124115,97.5777
2600,        196.998,0.0788155,0.0788027,0.472672,0.605469,0.14505,97.6628
2700,        204.870,0.0787774,0.0777232,0.440842,0.606155,0.15712,97.7428
2800,        212.519,0.0759067,0.0757063,0.436462,0.606842,0.138092,97.7736
2900,        220.145,0.077193,0.0769575,0.427658,0.607254,0.14679,97.8442
3000,        227.912,0.0783667,0.0779845,0.462173,0.607895,0.13118,97.9088
3100,        235.756,0.0789533,0.078589,0.436981,0.608551,0.140091,97.966
3200,        243.622,0.0784577,0.0782738,0.436676,0.609482,0.133636,98.0216
3300,        251.295,0.0767038,0.0766605,0.426544,0.609711,0.128281,98.078
3400,        259.017,0.0780262,0.0778961,0.44426,0.610336,0.14299,98.127
3500,        266.806,0.0788196,0.0779051,0.463516,0.610962,0.160965,98.1609
3600,        274.583,0.0793203,0.0791796,0.448486,0.611572,0.168716,98.1715
3700,        282.417,0.0769687,0.0767819,0.423447,0.612305,0.131989,98.2177
3800,        290.112,0.0777647,0.0772472,0.430466,0.612762,0.140015,98.2567
3900,        297.895,0.078661,0.077976,0.437881,0.613358,0.134598,98.2892
4000,        305.758,0.0791612,0.0789639,0.445374,0.614014,0.131302,98.3233
4100,        313.676,0.0790542,0.0788621,0.442886,0.614899,0.13588,98.3596
4200,        321.419,0.0774347,0.0773046,0.431244,0.615204,0.0972137,98.3922
4300,        329.150,0.0784904,0.0773046,0.434204,0.61586,0.134995,98.4077
4400,        337.014,0.0791515,0.0789894,0.444626,0.61647,0.131851,98.438
4500,        344.935,0.0796496,0.0792875,0.449554,0.617142,0.130692,98.4674
4600,        352.793,0.0777596,0.0774992,0.434402,0.617874,0.141068,98.4934
4700,        360.547,0.0783075,0.078125,0.434708,0.618286,0.138992,98.5172
4800,        368.413,0.0791893,0.079075,0.440903,0.618927,0.136948,98.5454
4900,        376.339,0.0797187,0.0794218,0.449677,0.619568,0.13237,98.5709
5000,        384.270,0.0790644,0.0784874,0.444717,0.620514,0.132065,98.5905
5100,        392.027,0.0781758,0.0781356,0.436859,0.620773,0.1082,98.6015
5200,        399.878,0.0790758,0.0789093,0.436356,0.621414,0.140305,98.6257
5300,        407.796,0.0797158,0.0792495,0.444183,0.622055,0.138214,98.6458
5400,        415.721,0.079984,0.0792494,0.449295,0.622757,0.131836,98.6557
5500,        423.532,0.0784226,0.0783065,0.434052,0.623367,0.129929,98.6585
5600,        431.377,0.0789697,0.0789119,0.430756,0.623901,0.138931,98.6796
5700,        439.291,0.0797374,0.0793229,0.435196,0.624542,0.139557,98.698
5800,        447.224,0.0801636,0.0793229,0.444336,0.625198,0.132477,98.7067
5900,        455.175,0.0790974,0.079062,0.432755,0.625961,0.141678,98.7212
6000,        463.038,0.0789133,0.0788908,0.423935,0.626434,0.130859,98.7388
6100,        470.952,0.0797244,0.0793718,0.424622,0.627029,0.141785,98.7554
6200,        478.889,0.0802918,0.0793718,0.434723,0.627686,0.140656,98.7619
6300,        486.898,0.0801538,0.079939,0.437057,0.628464,0.132797,98.7765
6400,        494.826,0.0790727,0.0790294,0.423157,0.628967,0.129883,98.7939
